study_id,site_id,core_id,core_count,habitat,management,accumulation_type,depth_min_cm,depth_max_cm,marker_rate,marker_rate_se,marker_rate_unit,SET_rate,SET_rate_unit,latitude,longitude,country,admin_division,climate_zone,inventory_year,ecosystem,horizon_min,horizon_max,pb210_CAR,pb210_CAR_unit,cs137_CAR,cs137_CAR_unit,PublicationID,First_Author,Year,Publication_Type,Source,CCAP_Class,salinity_class,Stature,Activity,Activity_Time,DOC,Salinity_in_Water,Unit_Source,CalculationMethod
Ensign_et_al_2020,Choptank River,ChoptankMiddleTidal,1,swamp,natural,total carbon,NA,NA,NA,NA,NA,NA,NA,38.89963,-75.8319,United States,Maryland,Warm Temperate,nggi_2022,Palustrine Forested Wetland,0,32,NA,NA,105,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Choptank River,ChoptankNontidal,1,swamp,natural,total carbon,NA,NA,NA,NA,NA,NA,NA,38.99748,-75.7859,United States,Maryland,Warm Temperate,nggi_2022,Palustrine Forested Wetland,0,20,NA,NA,94,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Choptank River,ChoptankUpperTidal,1,swamp,natural,total carbon,NA,NA,NA,NA,NA,NA,NA,38.93827,-75.8288,United States,Maryland,Warm Temperate,nggi_2022,Palustrine Forested Wetland,0,38.1,NA,NA,182,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Pocomoke River,PocomokeLowerTidal,1,marsh,natural,total carbon,NA,NA,NA,NA,NA,NA,NA,38.04877,-75.6499,United States,Maryland,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,36.1,NA,NA,176,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Pocomoke River,PocomokeMiddleTidal,1,swamp,natural,total carbon,NA,NA,NA,NA,NA,NA,NA,38.12899,-75.4696,United States,Maryland,Warm Temperate,nggi_2022,Palustrine Forested Wetland,0,25,NA,NA,135,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Pocomoke River,PocomokeNontidal,1,swamp,natural,total carbon,NA,NA,NA,NA,NA,NA,NA,38.22175,-75.3646,United States,Maryland,Warm Temperate,nggi_2022,Palustrine Forested Wetland,0,21,NA,NA,61,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Pocomoke River,PocomokeUpperTidal,1,swamp,natural,total carbon,NA,NA,NA,NA,NA,NA,NA,38.20018,-75.3832,United States,Maryland,Warm Temperate,nggi_2022,Palustrine Forested Wetland,0,31.5,NA,NA,154,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giblin_and_Forbrich_2018,Nelson_Island_Creek,Giblin2018Core_1,1,marsh,natural,organic carbon,0,40,NA,NA,NA,NA,NA,42.742579,-70.830535,United States,Massachusetts,Cold Temperate,nggi_2022,Estuarine Emergent Wetland,0,40,111,NA,114,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giblin_and_Forbrich_2018,Nelson_Island_Creek,Giblin2018Core_2,1,marsh,natural,organic carbon,0,40,NA,NA,NA,NA,NA,42.742317,-70.830782,United States,Massachusetts,Cold Temperate,nggi_2022,Estuarine Emergent Wetland,0,40,110,NA,112,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giblin_and_Forbrich_2018,Nelson_Island_Creek,Giblin2018Core_3,1,marsh,natural,organic carbon,0,40,NA,NA,NA,NA,NA,42.742438,-70.830618,United States,Massachusetts,Cold Temperate,nggi_2022,Estuarine Emergent Wetland,0,40,NA,NA,130,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giblin_and_Forbrich_2018,Nelson_Island_Creek,Giblin2018Core_4,1,marsh,natural,organic carbon,0,40,NA,NA,NA,NA,NA,42.742393,-70.83063,United States,Massachusetts,Cold Temperate,nggi_2022,Estuarine Emergent Wetland,0,40,110,NA,93,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hatton_1981,NA,NA,NA,tidal_fresh_marsh,natural,NA,0,38,NA,NA,NA,NA,NA,29.5,-90,United States,Louisiana,Subtropical,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,250,gramsPerSquareMeterPerYear,63,Hatton,1981,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Hatton_1981,NA,NA,NA,tidal_fresh_marsh,natural,NA,0,38,NA,NA,NA,NA,NA,29.5,-90,United States,Louisiana,Subtropical,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,145,gramsPerSquareMeterPerYear,63,Hatton,1981,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Hatton_1981,NA,NA,NA,marsh,natural,NA,0,38,NA,NA,NA,NA,NA,29.5,-90,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,415,gramsPerSquareMeterPerYear,63,Hatton,1981,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Hatton_1981,NA,NA,NA,marsh,natural,NA,0,38,NA,NA,NA,NA,NA,29.5,-90,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,154,gramsPerSquareMeterPerYear,63,Hatton,1981,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Hatton_1981,NA,NA,NA,marsh,natural,NA,0,38,NA,NA,NA,NA,NA,29.5,-90,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,469,gramsPerSquareMeterPerYear,63,Hatton,1981,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Hatton_1981,NA,NA,NA,marsh,natural,NA,0,38,NA,NA,NA,NA,NA,29.5,-90,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,183,gramsPerSquareMeterPerYear,63,Hatton,1981,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Hatton_1981,NA,NA,NA,marsh,natural,NA,0,38,NA,NA,NA,NA,NA,29.5,-90,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,393,gramsPerSquareMeterPerYear,63,Hatton,1981,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Hatton_1981,NA,NA,NA,marsh,natural,NA,0,38,NA,NA,NA,NA,NA,29.5,-90,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,200,gramsPerSquareMeterPerYear,63,Hatton,1981,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Hatton_1983,NA,NA,NA,marsh,restored,NA,0,50,NA,NA,NA,NA,NA,29.13,-90,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,477,gramsPerSquareMeterPerYear,18,Hatton,1983,1,1,NA,NA,NA,hydrological restriction,NA,NA,NA,NA,R
Hatton_1983,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,29.13,-90,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,306,gramsPerSquareMeterPerYear,18,Hatton,1983,1,1,NA,NA,NA,NA,NA,NA,NA,NA,R
Hatton_1983,NA,NA,NA,marsh,restored,NA,0,50,NA,NA,NA,NA,NA,29.13,-90,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,797,gramsPerSquareMeterPerYear,18,Hatton,1983,1,1,NA,NA,NA,hydrological restriction,NA,NA,NA,NA,R
Hatton_1983,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,29.13,-90,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,269,gramsPerSquareMeterPerYear,18,Hatton,1983,1,1,NA,NA,NA,NA,NA,NA,NA,NA,R
Hatton_1983,NA,NA,NA,marsh,restored,NA,0,50,NA,NA,NA,NA,NA,29.13,-90,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,826,gramsPerSquareMeterPerYear,18,Hatton,1983,1,1,NA,NA,NA,hydrological restriction,NA,NA,NA,NA,R
Hatton_1983,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,29.13,-90,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,348,gramsPerSquareMeterPerYear,18,Hatton,1983,1,1,NA,NA,NA,NA,NA,NA,NA,NA,R
Hatton_1983,NA,NA,NA,marsh,restored,NA,0,50,NA,NA,NA,NA,NA,29.13,-90,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,675,gramsPerSquareMeterPerYear,18,Hatton,1983,1,1,NA,NA,NA,behind levees left from ca,NA,NA,NA,NA,R
Hatton_1983,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,29.13,-90,United States,NA,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,435,gramsPerSquareMeterPerYear,18,Hatton,1983,1,1,NA,NA,NA,NA,NA,NA,NA,NA,R
Hussein_2004,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.35,-76.166667,United States,Maryland,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,83.5,gramsPerSquareMeterPerYear,NA,NA,20,Hussein,2004,1,1,NA,NA,herb,NA,NA,NA,NA,NA,NA
Hussein_2004,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.35,-76.166667,United States,Maryland,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,400,gramsPerSquareMeterPerYear,NA,NA,20,Hussein,2004,1,1,NA,NA,herb,NA,NA,NA,NA,NA,NA
Kearney_1991,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,38.3,-75.9,United States,Maryland,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,48.9691488,gramsPerSquareMeterPerYear,145.508043,gramsPerSquareMeterPerYear,21,Kearney,1991,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Kearney_1991,NA,NA,NA,marsh,natural,NA,0,40,NA,NA,NA,NA,NA,38.3,-75.9,United States,Maryland,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,50.8115888,gramsPerSquareMeterPerYear,66.2164756,gramsPerSquareMeterPerYear,21,Kearney,1991,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Kearney_1991,NA,NA,NA,marsh,natural,NA,0,50,NA,NA,NA,NA,NA,38.3,-75.9,United States,Maryland,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,44.2883584,gramsPerSquareMeterPerYear,114.95552,gramsPerSquareMeterPerYear,21,Kearney,1991,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Koster_2007,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,44.01,-69.85,United States,Maine,Cold Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,92.5101,gramsPerSquareMeterPerYear,NA,NA,53,Koster,2007,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Lagomasino_et_al_2020,Porpoise_Point,PP2,1,marsh,disturbed,sediment accretion,NA,NA,NA,NA,NA,NA,NA,35.2650685693,-76.4692394053,United States,North Carolina,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,46.81871331832763,gramsPerSquareMeterPerYear,17.16686155005347,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loomis_2010,NA,NA,NA,tidal_fresh_marsh,natural,NA,0,60,NA,NA,NA,NA,NA,32.03,-81.13,United States,Georgia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,143,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,12,NA,C
Loomis_2010,NA,NA,NA,tidal_fresh_marsh,natural,NA,0,60,NA,NA,NA,NA,NA,31.34,-82.37,United States,Georgia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,107,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,0.1,NA,C
Loomis_2010,NA,NA,NA,tidal_fresh_marsh,natural,NA,0,60,NA,NA,NA,NA,NA,30.98,-81.46,United States,Georgia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,122,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,7,NA,C
Loomis_2010,NA,NA,NA,marsh,natural,NA,0,60,NA,NA,NA,NA,NA,32.03,-81.13,United States,Georgia,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,53,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,23,NA,C
Loomis_2010,NA,NA,NA,marsh,natural,NA,0,60,NA,NA,NA,NA,NA,31.34,-82.37,United States,Georgia,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,146,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,4.5,NA,C
Loomis_2010,NA,NA,NA,marsh,natural,NA,0,60,NA,NA,NA,NA,NA,30.98,-81.46,United States,Georgia,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,80,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,24,NA,C
Loomis_2010,NA,NA,NA,marsh,natural,NA,0,60,NA,NA,NA,NA,NA,32.03,-81.13,United States,Georgia,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,48,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,29,NA,C
Loomis_2010,NA,NA,NA,marsh,natural,NA,0,60,NA,NA,NA,NA,NA,31.34,-82.37,United States,Georgia,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,27,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,17,NA,C
Loomis_2010,NA,NA,NA,marsh,natural,NA,0,60,NA,NA,NA,NA,NA,30.98,-81.46,United States,Georgia,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,45,gramsPerSquareMeterPerYear,23,Loomis,2010,1,1,NA,NA,herb,NA,NA,NA,31,NA,C
Lynch_1989,NA,NA,NA,mangrove,natural,NA,0,24,NA,NA,NA,NA,NA,26,-81.7,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,90,gramsPerSquareMeterPerYear,NA,NA,75,Lynch,1989,1,1,NA,NA,NA,NA,NA,NA,NA,NA,R
Lynch_1989,NA,NA,NA,mangrove,natural,NA,0,22,NA,NA,NA,NA,NA,26,-81.7,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,69,gramsPerSquareMeterPerYear,NA,NA,75,Lynch,1989,1,1,NA,NA,NA,NA,NA,NA,NA,NA,R
Lynch_1989,NA,NA,NA,mangrove,natural,NA,0,18,NA,NA,NA,NA,NA,26,-81.7,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,86,gramsPerSquareMeterPerYear,NA,NA,75,Lynch,1989,1,1,NA,NA,NA,NA,NA,NA,NA,NA,R
Lynch_1989,NA,NA,NA,mangrove,natural,NA,0,16,NA,NA,NA,NA,NA,26,-81.7,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,99,gramsPerSquareMeterPerYear,NA,NA,75,Lynch,1989,1,1,NA,NA,NA,NA,NA,NA,NA,NA,R
Marchio_2016,NA,NA,NA,mangrove,natural,NA,0,30,NA,NA,NA,NA,NA,26.9,-81.48,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,50,gramsPerSquareMeterPerYear,NA,NA,25,Marchio,2016,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Marchio_2016,NA,NA,NA,mangrove,disturbed,NA,0,30,NA,NA,NA,NA,NA,26.9,-81.48,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,47,gramsPerSquareMeterPerYear,NA,NA,25,Marchio,2016,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Marchio_2016,NA,NA,NA,mangrove,natural,NA,0,30,NA,NA,NA,NA,NA,26.9,-81.48,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,127,gramsPerSquareMeterPerYear,NA,NA,25,Marchio,2016,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Marchio_2016,NA,NA,NA,mangrove,disturbed,NA,0,30,NA,NA,NA,NA,NA,26.9,-81.48,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,74,gramsPerSquareMeterPerYear,NA,NA,25,Marchio,2016,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Marchio_2016,NA,NA,NA,mangrove,natural,NA,0,30,NA,NA,NA,NA,NA,26.9,-81.48,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,162,gramsPerSquareMeterPerYear,NA,NA,25,Marchio,2016,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Marchio_2016,NA,NA,NA,mangrove,disturbed,NA,0,30,NA,NA,NA,NA,NA,26.9,-81.48,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,126,gramsPerSquareMeterPerYear,NA,NA,25,Marchio,2016,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Marchio_2016,NA,NA,NA,mangrove,natural,NA,0,30,NA,NA,NA,NA,NA,26.9,-81.48,United States,Florida,Subtropical,nggi_2017,Estuarine Forested Wetland,NA,NA,21,gramsPerSquareMeterPerYear,NA,NA,25,Marchio,2016,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Markewich_1998,NA,NA,NA,marsh,natural,NA,0,97,NA,NA,NA,NA,NA,30,-89.9,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,167.5,gramsPerSquareMeterPerYear,65,Markewich,1998,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
Markewich_1998,NA,NA,NA,marsh,natural,NA,0,97,NA,NA,NA,NA,NA,30,-89.9,United States,Louisiana,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,202.5,gramsPerSquareMeterPerYear,65,Markewich,1998,2,1,NA,NA,herb,NA,NA,NA,NA,NA,C
McTigue_et_al_2020,Traps_Bay,TB_2L,NA,marsh,disturbed,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,196,136.875,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,308.3359756,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,75.3991286,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,359.2379659,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,24.29378274,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,319.9842454,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,492.6893355,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,311.2635117,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,416.6965605,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,65.96317867,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,228.2944058,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,249.3616975,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,190.8398616,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,568.3058947,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,389.5165003,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,811.6411987,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,673.4485098,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,508.112258,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,585.5636408,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,78.536281,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,229.5273334,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,160.8763906,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,221.4039605,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Merrill_1999,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,38.78,-76.7,United States,Maryland,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,18.93800357,gramsPerSquareMeterPerYear,NA,NA,55,Merrill,1999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
