study_id,site_id,core_id,depth_min,depth_max,radioisotope,radioactivity,error
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,12,13,ra226_activity,3.35500000671,0.30166666727
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,13,14,ra226_activity,5.0666666768,0.27333333388
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,14,15,ra226_activity,7.4833333482999995,0.30333333394
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,15,16,ra226_activity,10.706666688079999,0.34666666735999996
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,16,17,ra226_activity,13.09166669285,0.36000000072
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,17,18,ra226_activity,11.05833335545,0.33166666733
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,18,19,ra226_activity,11.66500002333,0.30500000061
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,19,20,ra226_activity,10.7166666881,0.31166666729
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,20,21,ra226_activity,11.10500002221,0.36833333407
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,21,22,ra226_activity,22.666666711999998,0.70500000141
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,22,23,ra226_activity,25.13666671694,0.79666666826
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,23,24,ra226_activity,33.165000066329995,0.88500000177
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,24,25,ra226_activity,20.38166670743,0.76833333487
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,25,26,ra226_activity,25.23000005046,0.79500000159
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,26,27,ra226_activity,21.42666670952,0.8000000016
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,27,28,ra226_activity,16.14500003229,0.57500000115
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,28,29,ra226_activity,12.82833335899,0.44333333421999993
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,29,30,ra226_activity,13.731666694129999,0.46333333425999995
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,30,31,ra226_activity,15.84166669835,0.46000000092
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,31,32,ra226_activity,13.923333361180001,0.47166666761
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,32,33,ra226_activity,18.485000036969996,0.66833333467
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,33,34,ra226_activity,18.760000037519998,0.63833333461
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,34,35,ra226_activity,35.0500000701,0.8166666682999999
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,35,36,ra226_activity,28.2000000564,1.21833333577
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,36,37,ra226_activity,29.631666725929996,1.00166666867
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,37,38,ra226_activity,29.103333391539998,1.19000000238
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,38,39,ra226_activity,34.42000006884,1.39666666946
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,39,40,ra226_activity,35.3833334041,1.51833333637
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,40,41,ra226_activity,32.750000065500004,1.3683333360699999
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,41,42,ra226_activity,24.9000000498,2.0100000040199997
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,42,43,ra226_activity,21.476666709619998,0.9166666684999999
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,43,44,ra226_activity,26.083333385499998,0.7766666682200001
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,44,45,ra226_activity,22.26333337786,1.32000000264
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,45,46,ra226_activity,23.088333379509997,1.06166666879
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,46,48,ra226_activity,18.18000003636,0.6783333346899999
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,48,50,ra226_activity,17.07666670082,0.7800000015599999
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,50,52,ra226_activity,16.45666669958,0.53666666774
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,52,54,ra226_activity,20.010000040019996,0.7083333347499999
Okeefe-Suttles_et_al_2021_Cape,Scusset,MA_SMC,54,56,ra226_activity,13.77333336088,0.66166666799
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,0,1,ra226_activity,15.71833336477,1.06833333547
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,1,2,ra226_activity,9.84166668635,0.9600000019199999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,2,3,ra226_activity,12.845000025690002,1.7233333367800001
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,3,4,ra226_activity,10.508333354349999,1.12000000224
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,4,5,ra226_activity,9.848333353029998,1.0333333353999998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,5,6,ra226_activity,10.666666688,1.6500000033
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,6,7,ra226_activity,11.12833335559,2.6633333386599998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,7,8,ra226_activity,10.16000002032,1.73166667013
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,8,9,ra226_activity,10.000000019999998,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,9,10,ra226_activity,9.10500001821,2.24666667116
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,10,11,ra226_activity,9.06833335147,0.9850000019699999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,11,12,ra226_activity,9.045000018089999,0.9833333352999999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,12,13,ra226_activity,11.481666689629998,1.3700000027399997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,13,14,ra226_activity,10.24500002049,1.6166666698999999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,14,15,ra226_activity,12.42500002485,1.43833333621
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,15,16,ra226_activity,12.83500002567,2.94333333922
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,16,17,ra226_activity,16.458333366250002,2.3216666713099996
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,17,18,ra226_activity,12.735000025469999,1.6216666699099997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,18,19,ra226_activity,9.82166668631,1.4666666695999997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,19,20,ra226_activity,6.141666678949999,1.6583333366500002
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,20,21,ra226_activity,7.54833334843,1.4516666695699998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,21,22,ra226_activity,7.93666668254,1.4900000029799998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,22,23,ra226_activity,5.18000001036,1.70500000341
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,23,24,ra226_activity,4.398333342130001,1.20833333575
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,24,25,ra226_activity,5.885000011770001,1.5250000030499997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,25,26,ra226_activity,10.66333335466,1.3850000027699998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,26,27,ra226_activity,10.07500002015,1.4350000028699998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,27,28,ra226_activity,9.605000019210001,1.25666666918
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,28,29,ra226_activity,9.41833335217,1.8483333370299997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,29,30,ra226_activity,9.295000018589999,1.37333333608
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,30,32,ra226_activity,7.48500001497,0.84833333503
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,32,34,ra226_activity,8.90666668448,0.8400000016799999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,34,36,ra226_activity,8.24333334982,0.8700000017399999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,36,38,ra226_activity,9.785000019569999,1.11000000222
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,38,40,ra226_activity,10.83000002166,0.9816666686299999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,40,42,ra226_activity,14.83666669634,1.0333333353999998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,42,44,ra226_activity,11.71166669009,0.91500000183
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,44,46,ra226_activity,15.97833336529,1.1800000023600001
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNA,46,48,ra226_activity,13.075000026149999,0.99833333533
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,0,1,ra226_activity,11.650000023299999,1.3850000027699998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,1,2,ra226_activity,10.000000019999998,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,2,3,ra226_activity,7.80166668227,0.87333333508
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,3,4,ra226_activity,9.01500001803,0.94333333522
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,4,5,ra226_activity,9.25833335185,1.00666666868
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,5,6,ra226_activity,8.793333350919998,1.44333333622
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,6,7,ra226_activity,8.4333333502,1.48666666964
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,7,8,ra226_activity,9.0766666848199975,1.8000000036
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,8,9,ra226_activity,7.253333347839999,1.9333333372000001
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,9,10,ra226_activity,11.791666690249999,1.76833333687
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,10,11,ra226_activity,8.806666684279998,1.4366666695399999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,11,12,ra226_activity,7.33666668134,1.47333333628
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,12,13,ra226_activity,11.191666689049999,1.62333333658
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,13,14,ra226_activity,9.263333351859998,1.08833333551
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,14,15,ra226_activity,9.330000018659998,1.3216666693099999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,15,16,ra226_activity,6.31333334596,1.9766666706199998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,16,17,ra226_activity,10.28000002056,1.2833333358999999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,17,18,ra226_activity,10.405000020809998,1.53500000307
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,18,19,ra226_activity,8.66333335066,1.6000000032
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,19,20,ra226_activity,8.6000000172,1.22166666911
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,20,21,ra226_activity,11.733333356799998,1.8166666702999998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,21,22,ra226_activity,12.740000025479999,1.8366666703399999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,22,23,ra226_activity,7.66000001532,1.4150000028299998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,23,24,ra226_activity,9.913333353159999,1.42333333618
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,24,25,ra226_activity,9.42000001884,2.0100000040199997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,25,26,ra226_activity,9.05666668478,1.4516666695699998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,26,27,ra226_activity,12.31166669129,1.8083333369499999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,27,28,ra226_activity,8.643333350619997,1.45500000291
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,28,29,ra226_activity,10.82166668831,1.4050000028099998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,29,30,ra226_activity,11.27000002254,1.3850000027699998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,30,32,ra226_activity,9.77500001955,1.12500000225
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,32,34,ra226_activity,10.348333354029998,0.65833333465
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,34,36,ra226_activity,11.333333355999999,0.7750000015499999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,36,38,ra226_activity,11.868333357069998,0.8666666684
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,38,40,ra226_activity,12.286666691239999,0.74000000148
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,40,42,ra226_activity,14.068333361469998,0.8933333351199999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,42,44,ra226_activity,6.488333346309999,0.7466666681599999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,44,46,ra226_activity,10.89666668846,1.03666666874
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,46,48,ra226_activity,15.861666698389998,0.8550000017099999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,48,50,ra226_activity,17.89833336913,0.8933333351199999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,50,52,ra226_activity,15.03666669674,0.58666666784
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,52,54,ra226_activity,18.74333337082,0.60666666788
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,54,56,ra226_activity,15.591666697849998,0.9033333351399999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,56,58,ra226_activity,15.43833336421,0.62333333458
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,58,60,ra226_activity,15.56833336447,0.6933333347199999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBNB,60,62,ra226_activity,18.63500003727,0.9350000018699999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,0,1,ra226_activity,20.338333374009995,1.9200000038399998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,1,2,ra226_activity,17.0333333674,2.08833333751
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,2,3,ra226_activity,23.588333380509997,2.29666667126
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,3,4,ra226_activity,12.586666691839998,2.3100000046199995
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,4,5,ra226_activity,6.66666668,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,5,6,ra226_activity,5.79833334493,1.39166666945
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,6,7,ra226_activity,6.66666668,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,7,8,ra226_activity,6.66666668,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,8,9,ra226_activity,6.66666668,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,9,10,ra226_activity,3.1966666730599997,2.12166667091
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,10,11,ra226_activity,6.66666668,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,11,12,ra226_activity,7.5833333485,1.56833333647
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,12,13,ra226_activity,6.66666668,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,13,14,ra226_activity,6.90333334714,1.45500000291
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,14,15,ra226_activity,10.46000002092,2.4616666715899997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,15,16,ra226_activity,5.95500001191,1.53666666974
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,16,17,ra226_activity,12.0166666907,2.85833333905
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,17,18,ra226_activity,5.4750000109500006,1.70833333675
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,18,19,ra226_activity,6.45333334624,2.01333333736
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,19,20,ra226_activity,5.825000011649999,1.6683333366699997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,20,21,ra226_activity,8.42666668352,1.00666666868
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,21,22,ra226_activity,8.07000001614,0.58000000116
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,22,23,ra226_activity,8.36833335007,0.54500000109
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,23,24,ra226_activity,8.52000001704,0.42166666751
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,24,25,ra226_activity,7.838333349009999,0.43166666752999994
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,25,26,ra226_activity,10.53500002107,0.50333333434
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,26,27,ra226_activity,8.1833333497,0.35833333404999995
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,27,28,ra226_activity,9.36333335206,0.48833333431000003
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,28,29,ra226_activity,9.123333351579998,0.38000000076
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,29,30,ra226_activity,8.65166668397,0.40666666748
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,30,32,ra226_activity,7.895000015790001,0.26000000052
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,32,34,ra226_activity,7.92666668252,0.27333333388
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,34,36,ra226_activity,8.40666668348,0.25166666717
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,36,38,ra226_activity,7.985000015970001,0.27500000055
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,42,44,ra226_activity,14.19500002839,0.6466666679599999
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,0,1,ra226_activity,18.74166670415,2.00166667067
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,1,2,ra226_activity,12.926666692519998,2.1166666709
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,2,3,ra226_activity,14.405000028809999,3.1683333396699997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,3,4,ra226_activity,14.4000000288,2.54166667175
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,4,5,ra226_activity,10.000000019999998,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,5,6,ra226_activity,10.150000020299998,1.7866666702399998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,6,7,ra226_activity,10.000000019999998,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,7,8,ra226_activity,9.8166666863,1.77000000354
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,8,9,ra226_activity,5.54166667775,1.49666666966
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,9,10,ra226_activity,10.000000019999998,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,10,11,ra226_activity,9.36833335207,2.2483333378299997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,11,12,ra226_activity,6.34333334602,1.8216666703099997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,12,13,ra226_activity,3.77666667422,0.94500000189
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,13,14,ra226_activity,5.78833334491,1.5050000030100001
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,14,15,ra226_activity,10.000000019999998,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,15,16,ra226_activity,10.000000019999998,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,16,17,ra226_activity,12.37833335809,2.17333333768
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,17,18,ra226_activity,13.2500000265,2.05166667077
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,18,19,ra226_activity,8.328333349989999,1.1766666690199998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,19,20,ra226_activity,9.820000019639998,2.2483333378299997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,20,21,ra226_activity,10.000000019999998,1.66666667
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,21,22,ra226_activity,12.821666692309998,2.9750000059499997
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,22,23,ra226_activity,4.875000009749999,1.41333333616
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,23,24,ra226_activity,8.475000016949998,1.1066666688799998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,24,25,ra226_activity,11.66500002333,1.5533333364400002
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,25,26,ra226_activity,8.55166668377,1.4500000028999998
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,26,27,ra226_activity,9.331666685329997,0.60666666788
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,27,28,ra226_activity,12.77000002554,0.92500000185
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,28,29,ra226_activity,14.246666695159998,0.4666666676
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,29,30,ra226_activity,15.523333364379999,0.43000000086
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,30,32,ra226_activity,12.513333358359999,0.34500000069
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,32,34,ra226_activity,13.768333360869997,0.39000000077999997
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,0,1,ra226_activity,25.818333384969996,2.8083333389500003
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,1,2,ra226_activity,22.985000045969997,2.14500000429
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,2,3,ra226_activity,24.21166671509,1.9900000039799999
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,3,4,ra226_activity,21.51333337636,2.1000000042
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,4,5,ra226_activity,20.16333337366,2.1166666709
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,5,6,ra226_activity,18.83500003767,2.20833333775
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,6,7,ra226_activity,25.268333383869997,2.2766666712199997
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,7,8,ra226_activity,23.70333338074,2.2566666711799996
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,8,9,ra226_activity,15.04166669675,1.7500000034999998
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,9,10,ra226_activity,14.413333362159998,1.59000000318
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,10,11,ra226_activity,13.631666693929999,1.3583333360499998
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,11,12,ra226_activity,14.4000000288,1.5716666698099997
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,12,13,ra226_activity,16.21500003243,1.27666666922
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,13,14,ra226_activity,15.68666669804,0.99833333533
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,14,15,ra226_activity,10.09166668685,0.93000000186
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,15,16,ra226_activity,11.56000002312,0.73666666814
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,16,17,ra226_activity,9.873333353080001,0.46333333425999995
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,17,18,ra226_activity,10.03666668674,0.36166666739
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,18,19,ra226_activity,10.583333354499999,0.33500000066999996
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,19,20,ra226_activity,13.13833335961,0.34000000068
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSA,20,21,ra226_activity,14.858333363049997,0.44000000087999996
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,0,1,ra226_activity,40.910000081819994,4.88000000976
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,1,2,ra226_activity,25.78666671824,1.9316666705299999
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,2,3,ra226_activity,23.57833338049,1.9733333372799997
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,3,4,ra226_activity,23.38833338011,2.4416666715499997
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,4,5,ra226_activity,24.400000048799996,2.2666666712000003
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,5,6,ra226_activity,14.546666695759999,1.3383333360099998
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,6,7,ra226_activity,14.37333336208,1.1766666690199998
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,7,8,ra226_activity,11.08500002217,1.19500000239
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,8,9,ra226_activity,12.046666690759999,1.17166666901
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,9,10,ra226_activity,15.0500000301,0.90500000181
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,10,11,ra226_activity,12.40333335814,0.7416666681499999
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,11,12,ra226_activity,12.721666692109999,0.71166666809
Okeefe-Suttles_et_al_2021_FL,E.G. Simmons,FL_EGSB,12,13,ra226_activity,11.64000002328,0.6500000013
