study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,stock_gCm2
CRMS_Database,NA,CRMS0531_1,0,16,0.3,0.32,NA,NA
CRMS_Database,NA,CRMS0531_2,0,16,0.24,0.3464,NA,NA
CRMS_Database,NA,CRMS0531_3,0,16,0.35,0.2331,NA,NA
CRMS_Database,NA,CRMS0532_1,0,24,0.2233333333333333,0.31018333333333337,NA,NA
CRMS_Database,NA,CRMS0532_2,0,24,0.24666666666666665,0.28873333333333334,NA,NA
CRMS_Database,NA,CRMS0532_3,0,24,0.225,0.31394999999999995,NA,NA
CRMS_Database,NA,CRMS0535_1,0,24,0.225,0.3229666666666667,NA,NA
CRMS_Database,NA,CRMS0535_2,0,24,0.18833333333333332,0.40475000000000005,NA,NA
CRMS_Database,NA,CRMS0535_3,0,24,0.15499999999999997,0.41578333333333334,NA,NA
CRMS_Database,NA,CRMS0536_1,0,24,0.17166666666666666,0.4255500000000001,NA,NA
CRMS_Database,NA,CRMS0536_2,0,24,0.155,0.37958333333333333,NA,NA
CRMS_Database,NA,CRMS0536_3,0,24,0.33666666666666667,0.24014999999999997,NA,NA
CRMS_Database,NA,CRMS0541_1,0,24,0.7083333333333333,0.09376666666666666,NA,NA
CRMS_Database,NA,CRMS0541_2,0,24,0.8166666666666667,0.09108333333333334,NA,NA
CRMS_Database,NA,CRMS0541_3,0,24,0.7983333333333333,0.09436666666666665,NA,NA
CRMS_Database,NA,CRMS0543_1,0,24,0.19166666666666665,0.3749333333333333,NA,NA
CRMS_Database,NA,CRMS0543_2,0,24,0.195,0.38704999999999995,NA,NA
CRMS_Database,NA,CRMS0543_3,0,24,0.16999999999999998,0.4329833333333333,NA,NA
CRMS_Database,NA,CRMS0544_1,0,24,0.085,0.5598833333333334,NA,NA
CRMS_Database,NA,CRMS0544_2,0,24,0.08,0.5284,NA,NA
CRMS_Database,NA,CRMS0544_3,0,24,0.08666666666666667,0.4975666666666666,NA,NA
CRMS_Database,NA,CRMS0545_1,0,24,0.12166666666666666,0.4153833333333333,NA,NA
CRMS_Database,NA,CRMS0545_2,0,24,0.15499999999999997,0.37839999999999996,NA,NA
CRMS_Database,NA,CRMS0545_3,0,24,0.145,0.37753333333333333,NA,NA
CRMS_Database,NA,CRMS0549_1,0,24,0.2833333333333333,0.2713333333333333,NA,NA
CRMS_Database,NA,CRMS0549_2,0,24,0.23166666666666666,0.28136666666666665,NA,NA
CRMS_Database,NA,CRMS0549_3,0,24,0.215,0.31653333333333333,NA,NA
CRMS_Database,NA,CRMS0550_1,0,24,0.5850000000000001,0.13926666666666665,NA,NA
CRMS_Database,NA,CRMS0550_2,0,24,0.5766666666666667,0.13603333333333334,NA,NA
CRMS_Database,NA,CRMS0550_3,0,24,0.5466666666666666,0.15168333333333334,NA,NA
CRMS_Database,NA,CRMS0551_1,0,24,0.19,0.5582333333333332,NA,NA
CRMS_Database,NA,CRMS0551_2,0,24,0.175,0.5825166666666666,NA,NA
CRMS_Database,NA,CRMS0551_3,0,24,0.2233333333333333,0.5966499999999999,NA,NA
CRMS_Database,NA,CRMS0552_1,0,24,0.31166666666666665,0.19949999999999998,NA,NA
CRMS_Database,NA,CRMS0552_2,0,24,0.33499999999999996,0.18568333333333334,NA,NA
CRMS_Database,NA,CRMS0552_3,0,24,0.295,0.24086666666666665,NA,NA
CRMS_Database,NA,CRMS0571_1,0,24,0.051666666666666666,0.8768333333333334,NA,NA
CRMS_Database,NA,CRMS0571_2,0,24,0.039999999999999994,0.8437166666666667,NA,NA
CRMS_Database,NA,CRMS0571_3,0,24,0.05166666666666665,0.8876499999999999,NA,NA
CRMS_Database,NA,CRMS0576_1,0,24,0.185,0.25765,NA,NA
CRMS_Database,NA,CRMS0576_2,0,24,0.22999999999999998,0.18325,NA,NA
CRMS_Database,NA,CRMS0576_3,0,24,0.22833333333333333,0.21755000000000002,NA,NA
CRMS_Database,NA,CRMS0580_1,0,24,0.10333333333333333,0.51185,NA,NA
CRMS_Database,NA,CRMS0580_2,0,24,0.14,0.49139999999999995,NA,NA
CRMS_Database,NA,CRMS0580_3,0,24,0.13666666666666666,0.4785333333333333,NA,NA
CRMS_Database,NA,CRMS0581_1,0,24,0.44166666666666665,0.20041666666666666,NA,NA
CRMS_Database,NA,CRMS0581_2,0,24,0.44833333333333325,0.18006666666666665,NA,NA
CRMS_Database,NA,CRMS0581_3,0,24,0.4883333333333333,0.1977666666666667,NA,NA
CRMS_Database,NA,CRMS0584_1,0,24,0.255,0.31408333333333327,NA,NA
CRMS_Database,NA,CRMS0584_2,0,24,0.26999999999999996,0.28023333333333333,NA,NA
CRMS_Database,NA,CRMS0584_3,0,24,0.2333333333333333,0.3403166666666667,NA,NA
CRMS_Database,NA,CRMS0587_1,0,24,0.26,0.2962166666666667,NA,NA
CRMS_Database,NA,CRMS0587_2,0,24,0.2916666666666667,0.2544166666666667,NA,NA
CRMS_Database,NA,CRMS0587_3,0,24,0.4016666666666666,0.2351166666666667,NA,NA
CRMS_Database,NA,CRMS0588_1,0,24,0.15833333333333333,0.47126666666666667,NA,NA
CRMS_Database,NA,CRMS0588_2,0,24,0.1833333333333333,0.46743333333333326,NA,NA
CRMS_Database,NA,CRMS0588_3,0,24,0.14833333333333332,0.5005833333333333,NA,NA
CRMS_Database,NA,CRMS0589_1,0,24,0.39999999999999997,0.17863333333333337,NA,NA
CRMS_Database,NA,CRMS0589_2,0,24,0.3683333333333333,0.1950833333333333,NA,NA
CRMS_Database,NA,CRMS0589_3,0,24,0.37499999999999994,0.21050000000000002,NA,NA
CRMS_Database,NA,CRMS0599_1,0,24,0.325,0.1972833333333333,NA,NA
CRMS_Database,NA,CRMS0599_2,0,24,0.32166666666666666,0.20206666666666664,NA,NA
CRMS_Database,NA,CRMS0599_3,0,24,0.3,0.20691666666666667,NA,NA
CRMS_Database,NA,CRMS0600_1,0,24,0.4166666666666667,0.16835,NA,NA
CRMS_Database,NA,CRMS0600_2,0,24,0.45,0.14643333333333333,NA,NA
CRMS_Database,NA,CRMS0600_3,0,24,0.42000000000000004,0.1434666666666667,NA,NA
CRMS_Database,NA,CRMS0608_1,0,24,0.2633333333333333,0.33503333333333335,NA,NA
CRMS_Database,NA,CRMS0608_2,0,24,0.23,0.3806833333333334,NA,NA
CRMS_Database,NA,CRMS0608_3,0,24,0.23833333333333334,0.3388833333333333,NA,NA
CRMS_Database,NA,CRMS0609_1,0,24,0.215,0.2810333333333333,NA,NA
CRMS_Database,NA,CRMS0609_2,0,24,0.25,0.27491666666666664,NA,NA
CRMS_Database,NA,CRMS0609_3,0,24,0.185,0.2984833333333333,NA,NA
CRMS_Database,NA,CRMS0610_1,0,24,0.4966666666666666,0.14195,NA,NA
CRMS_Database,NA,CRMS0610_2,0,24,0.43333333333333335,0.13893333333333333,NA,NA
CRMS_Database,NA,CRMS0610_3,0,24,0.42833333333333334,0.14153333333333332,NA,NA
CRMS_Database,NA,CRMS0614_1,0,24,0.16499999999999998,0.4091666666666667,NA,NA
CRMS_Database,NA,CRMS0614_2,0,24,0.2183333333333333,0.3538,NA,NA
CRMS_Database,NA,CRMS0614_3,0,24,0.22333333333333333,0.3674333333333333,NA,NA
CRMS_Database,NA,CRMS0615_1,0,24,0.45999999999999996,0.1961166666666667,NA,NA
CRMS_Database,NA,CRMS0615_2,0,24,0.3783333333333333,0.22884999999999997,NA,NA
CRMS_Database,NA,CRMS0615_3,0,24,0.3883333333333333,0.22946666666666665,NA,NA
CRMS_Database,NA,CRMS0616_1,0,24,0.11166666666666666,0.5797666666666667,NA,NA
CRMS_Database,NA,CRMS0616_2,0,24,0.125,0.5697833333333333,NA,NA
CRMS_Database,NA,CRMS0616_3,0,24,0.12333333333333331,0.5982,NA,NA
CRMS_Database,NA,CRMS0618_1,0,24,0.17333333333333334,0.41596666666666665,NA,NA
CRMS_Database,NA,CRMS0618_2,0,24,0.1716666666666667,0.4944,NA,NA
CRMS_Database,NA,CRMS0618_3,0,24,0.13499999999999998,0.48009999999999997,NA,NA
CRMS_Database,NA,CRMS0619_1,0,24,0.06333333333333334,0.8154666666666666,NA,NA
CRMS_Database,NA,CRMS0619_2,0,24,0.06833333333333333,0.7442833333333332,NA,NA
CRMS_Database,NA,CRMS0619_3,0,24,0.08333333333333333,0.7369333333333334,NA,NA
CRMS_Database,NA,CRMS0622_1,0,24,0.6199999999999999,0.1436,NA,NA
CRMS_Database,NA,CRMS0622_2,0,24,0.5599999999999999,0.17984999999999998,NA,NA
CRMS_Database,NA,CRMS0622_3,0,24,0.4066666666666667,0.19565,NA,NA
CRMS_Database,NA,CRMS0623_1,0,24,0.24166666666666667,0.28073333333333333,NA,NA
CRMS_Database,NA,CRMS0623_2,0,24,0.25833333333333336,0.20815,NA,NA
CRMS_Database,NA,CRMS0623_3,0,24,0.23166666666666666,0.2717333333333333,NA,NA
CRMS_Database,NA,CRMS0632_1,0,24,0.25,0.2507833333333333,NA,NA
CRMS_Database,NA,CRMS0632_2,0,24,0.255,0.24705000000000002,NA,NA
CRMS_Database,NA,CRMS0632_3,0,24,0.20500000000000002,0.31781666666666664,NA,NA
CRMS_Database,NA,CRMS0633_1,0,24,0.2683333333333333,0.28604999999999997,NA,NA
CRMS_Database,NA,CRMS0633_2,0,24,0.2616666666666666,0.286,NA,NA
CRMS_Database,NA,CRMS0633_3,0,24,0.3366666666666666,0.23775,NA,NA
CRMS_Database,NA,CRMS0635_1,0,24,0.075,0.6215333333333333,NA,NA
CRMS_Database,NA,CRMS0635_2,0,24,0.06833333333333333,0.6420166666666666,NA,NA
CRMS_Database,NA,CRMS0635_3,0,24,0.16166666666666665,0.5408166666666666,NA,NA
CRMS_Database,NA,CRMS0638_1,0,24,0.09,0.5735166666666667,NA,NA
CRMS_Database,NA,CRMS0638_2,0,24,0.08166666666666667,0.5631666666666667,NA,NA
CRMS_Database,NA,CRMS0638_3,0,24,0.08333333333333333,0.5705666666666666,NA,NA
CRMS_Database,NA,CRMS0639_1,0,24,0.145,0.3630833333333333,NA,NA
CRMS_Database,NA,CRMS0639_2,0,24,0.09,0.5394833333333333,NA,NA
CRMS_Database,NA,CRMS0639_3,0,24,0.12333333333333332,0.42776666666666663,NA,NA
CRMS_Database,NA,CRMS0641_1,0,24,0.16333333333333333,0.4284833333333333,NA,NA
CRMS_Database,NA,CRMS0641_2,0,24,0.17333333333333334,0.4288833333333333,NA,NA
CRMS_Database,NA,CRMS0641_3,0,24,0.14499999999999996,0.4401666666666667,NA,NA
CRMS_Database,NA,CRMS0642_1,0,24,0.17666666666666664,0.49373333333333336,NA,NA
CRMS_Database,NA,CRMS0642_2,0,24,0.11666666666666667,0.5506166666666666,NA,NA
CRMS_Database,NA,CRMS0642_3,0,24,0.15166666666666664,0.4441833333333333,NA,NA
CRMS_Database,NA,CRMS0644_1,0,24,0.1833333333333333,0.34946666666666665,NA,NA
CRMS_Database,NA,CRMS0644_2,0,24,0.16666666666666666,0.39894999999999997,NA,NA
CRMS_Database,NA,CRMS0644_3,0,24,0.1733333333333333,0.3631833333333333,NA,NA
CRMS_Database,NA,CRMS0645_1,0,24,0.21333333333333332,0.44915000000000005,NA,NA
CRMS_Database,NA,CRMS0645_2,0,24,0.16333333333333333,0.45385000000000003,NA,NA
CRMS_Database,NA,CRMS0645_3,0,24,0.125,0.4671833333333333,NA,NA
CRMS_Database,NA,CRMS0647_1,0,24,0.13,0.40623333333333334,NA,NA
CRMS_Database,NA,CRMS0647_2,0,24,0.125,0.4466,NA,NA
CRMS_Database,NA,CRMS0647_3,0,24,0.12833333333333333,0.40291666666666665,NA,NA
CRMS_Database,NA,CRMS0648_1,0,24,0.11500000000000002,0.5629166666666666,NA,NA
CRMS_Database,NA,CRMS0648_2,0,24,0.12833333333333335,0.44965,NA,NA
CRMS_Database,NA,CRMS0648_3,0,24,0.09666666666666666,0.5493666666666667,NA,NA
CRMS_Database,NA,CRMS0650_1,0,24,0.085,0.6291666666666667,NA,NA
CRMS_Database,NA,CRMS0650_2,0,24,0.07166666666666667,0.6335999999999999,NA,NA
CRMS_Database,NA,CRMS0650_3,0,24,0.08499999999999999,0.5724499999999999,NA,NA
CRMS_Database,NA,CRMS0651_1,0,24,0.145,0.47178333333333333,NA,NA
CRMS_Database,NA,CRMS0651_2,0,24,0.205,0.3815333333333333,NA,NA
CRMS_Database,NA,CRMS0651_3,0,24,0.2733333333333333,0.32425,NA,NA
CRMS_Database,NA,CRMS0655_1,0,24,0.24666666666666665,0.24348333333333333,NA,NA
CRMS_Database,NA,CRMS0655_2,0,24,0.18833333333333332,0.3186,NA,NA
CRMS_Database,NA,CRMS0655_3,0,24,0.32499999999999996,0.18705,NA,NA
CRMS_Database,NA,CRMS0656_1,0,24,0.2533333333333333,0.25406666666666666,NA,NA
CRMS_Database,NA,CRMS0656_2,0,24,0.2,0.2676333333333334,NA,NA
CRMS_Database,NA,CRMS0656_3,0,24,0.47,0.15411666666666668,NA,NA
CRMS_Database,NA,CRMS0658_1,0,24,0.19499999999999998,0.33946666666666664,NA,NA
CRMS_Database,NA,CRMS0658_2,0,24,0.19833333333333333,0.2725,NA,NA
CRMS_Database,NA,CRMS0658_3,0,24,0.16666666666666663,0.31871666666666665,NA,NA
CRMS_Database,NA,CRMS0660_1,0,24,0.19333333333333333,0.4995833333333333,NA,NA
CRMS_Database,NA,CRMS0660_2,0,24,0.12333333333333332,0.6161833333333333,NA,NA
CRMS_Database,NA,CRMS0660_3,0,24,0.12833333333333333,0.6228499999999999,NA,NA
CRMS_Database,NA,CRMS0661_1,0,16,0.16,0.4405,NA,NA
CRMS_Database,NA,CRMS0661_2,0,16,0.12,0.5992,NA,NA
CRMS_Database,NA,CRMS0661_3,0,16,0.2,0.5026,NA,NA
CRMS_Database,NA,CRMS0662_1,0,24,0.13666666666666666,0.43435,NA,NA
CRMS_Database,NA,CRMS0662_2,0,24,0.1733333333333333,0.39155000000000006,NA,NA
CRMS_Database,NA,CRMS0662_3,0,24,0.115,0.4799166666666666,NA,NA
CRMS_Database,NA,CRMS0663_1,0,24,0.08833333333333332,0.5035333333333334,NA,NA
CRMS_Database,NA,CRMS0663_2,0,24,0.09666666666666665,0.5398999999999999,NA,NA
CRMS_Database,NA,CRMS0663_3,0,24,0.09499999999999999,0.6355666666666666,NA,NA
CRMS_Database,NA,CRMS0665_1,0,16,0.4,0.4068000000000001,NA,NA
CRMS_Database,NA,CRMS0665_2,0,16,0.1,0.8251000000000001,NA,NA
CRMS_Database,NA,CRMS0665_3,0,16,0.21,0.5717000000000001,NA,NA
CRMS_Database,NA,CRMS0669_1,0,24,0.15166666666666664,0.57815,NA,NA
CRMS_Database,NA,CRMS0669_2,0,24,0.13,0.5885166666666666,NA,NA
CRMS_Database,NA,CRMS0669_3,0,24,0.09666666666666666,0.6799999999999999,NA,NA
CRMS_Database,NA,CRMS0672_1,0,24,0.26999999999999996,0.26958333333333334,NA,NA
CRMS_Database,NA,CRMS0672_2,0,24,0.2833333333333333,0.22348333333333334,NA,NA
CRMS_Database,NA,CRMS0672_3,0,24,0.33999999999999997,0.2390166666666667,NA,NA
CRMS_Database,NA,CRMS0677_1,0,24,0.09,0.8606,NA,NA
CRMS_Database,NA,CRMS0677_2,0,24,0.04666666666666666,0.6429833333333332,NA,NA
CRMS_Database,NA,CRMS0677_3,0,24,0.08166666666666667,0.5904666666666667,NA,NA
CRMS_Database,NA,CRMS0680_1,0,16,0.96,0.0973,NA,NA
CRMS_Database,NA,CRMS0680_2,0,16,0.93,0.1221,NA,NA
CRMS_Database,NA,CRMS0680_3,0,16,0.58,0.1139,NA,NA
CRMS_Database,NA,CRMS0682_1,0,24,0.14833333333333332,0.3943833333333333,NA,NA
CRMS_Database,NA,CRMS0682_2,0,24,0.1583333333333333,0.41956666666666664,NA,NA
CRMS_Database,NA,CRMS0682_3,0,24,0.15333333333333332,0.39565000000000006,NA,NA
CRMS_Database,NA,CRMS0683_1,0,24,0.07666666666666666,0.6554166666666666,NA,NA
CRMS_Database,NA,CRMS0683_2,0,24,0.08166666666666667,0.6246833333333333,NA,NA
CRMS_Database,NA,CRMS0683_3,0,24,0.07666666666666666,0.6293333333333333,NA,NA
CRMS_Database,NA,CRMS0684_1,0,24,0.13166666666666665,0.4150166666666666,NA,NA
CRMS_Database,NA,CRMS0684_2,0,24,0.11833333333333332,0.5224666666666666,NA,NA
CRMS_Database,NA,CRMS0684_3,0,24,0.195,0.37826666666666664,NA,NA
CRMS_Database,NA,CRMS0685_1,0,24,0.36333333333333334,0.21066666666666667,NA,NA
CRMS_Database,NA,CRMS0685_2,0,24,0.3966666666666666,0.2053,NA,NA
CRMS_Database,NA,CRMS0685_3,0,24,0.3066666666666667,0.2171,NA,NA
CRMS_Database,NA,CRMS0687_1,0,24,0.22999999999999998,0.27698333333333336,NA,NA
CRMS_Database,NA,CRMS0687_2,0,24,0.355,0.2114333333333333,NA,NA
CRMS_Database,NA,CRMS0687_3,0,24,0.32999999999999996,0.24643333333333337,NA,NA
CRMS_Database,NA,CRMS0697_1,0,24,0.19999999999999998,0.31998333333333334,NA,NA
CRMS_Database,NA,CRMS0697_2,0,24,0.21166666666666667,0.30606666666666665,NA,NA
CRMS_Database,NA,CRMS0697_3,0,24,0.15666666666666668,0.35975,NA,NA
CRMS_Database,NA,CRMS0978_1,0,24,0.10666666666666666,0.4991666666666666,NA,NA
CRMS_Database,NA,CRMS0978_2,0,24,0.11,0.5260333333333332,NA,NA
CRMS_Database,NA,CRMS0978_3,0,24,0.24833333333333332,0.35710000000000003,NA,NA
CRMS_Database,NA,CRMS1024_1,0,24,0.42000000000000004,0.15875,NA,NA
CRMS_Database,NA,CRMS1024_2,0,24,0.29333333333333333,0.21081666666666665,NA,NA
CRMS_Database,NA,CRMS1024_3,0,24,0.4483333333333333,0.15025,NA,NA
CRMS_Database,NA,CRMS1069_1,0,24,0.9533333333333334,0.048499999999999995,NA,NA
CRMS_Database,NA,CRMS1069_2,0,24,0.975,0.05514999999999999,NA,NA
CRMS_Database,NA,CRMS1069_3,0,24,0.8183333333333332,0.0772,NA,NA
CRMS_Database,NA,CRMS1205_1,0,24,0.10333333333333333,0.5013666666666666,NA,NA
CRMS_Database,NA,CRMS1205_2,0,24,0.11,0.5695,NA,NA
CRMS_Database,NA,CRMS1205_3,0,24,0.11499999999999999,0.5753166666666666,NA,NA
CRMS_Database,NA,CRMS1409_1,0,24,0.12166666666666667,0.5817166666666665,NA,NA
CRMS_Database,NA,CRMS1409_2,0,24,0.155,0.46088333333333326,NA,NA
CRMS_Database,NA,CRMS1409_3,0,24,0.16,0.4568833333333333,NA,NA
CRMS_Database,NA,CRMS1650_1,0,24,0.2333333333333333,0.2861333333333333,NA,NA
CRMS_Database,NA,CRMS1650_2,0,24,0.20833333333333334,0.2935833333333333,NA,NA
CRMS_Database,NA,CRMS1650_3,0,24,0.18333333333333335,0.3473,NA,NA
CRMS_Database,NA,CRMS1738_1,0,24,0.13666666666666666,0.2863833333333333,NA,NA
CRMS_Database,NA,CRMS1738_2,0,24,0.13333333333333333,0.32648333333333335,NA,NA
CRMS_Database,NA,CRMS1738_3,0,24,0.17333333333333334,0.31795,NA,NA
CRMS_Database,NA,CRMS1743_1,0,24,0.18166666666666667,0.36293333333333333,NA,NA
CRMS_Database,NA,CRMS1743_2,0,24,0.15833333333333333,0.3106,NA,NA
CRMS_Database,NA,CRMS1743_3,0,24,0.16999999999999998,0.30848333333333333,NA,NA
CRMS_Database,NA,CRMS1838_1,0,16,0.23,0.35807500000000003,NA,NA
CRMS_Database,NA,CRMS1838_2,0,20,0.148,0.49960000000000004,NA,NA
CRMS_Database,NA,CRMS1838_3,0,24,0.21999999999999997,0.42558333333333337,NA,NA
CRMS_Database,NA,CRMS1858_1,0,24,0.12666666666666668,0.39564999999999995,NA,NA
CRMS_Database,NA,CRMS1858_2,0,24,0.165,0.3389833333333333,NA,NA
CRMS_Database,NA,CRMS1858_3,0,24,0.215,0.28051666666666664,NA,NA
CRMS_Database,NA,CRMS1965_1,0,24,0.12333333333333332,0.46180000000000004,NA,NA
CRMS_Database,NA,CRMS1965_2,0,24,0.08666666666666667,0.4669,NA,NA
CRMS_Database,NA,CRMS1965_3,0,24,0.17333333333333334,0.39491666666666664,NA,NA
CRMS_Database,NA,CRMS2041_1,0,24,0.37666666666666665,0.17018333333333335,NA,NA
CRMS_Database,NA,CRMS2041_2,0,24,0.39166666666666666,0.1468666666666667,NA,NA
CRMS_Database,NA,CRMS2041_3,0,24,0.37166666666666665,0.16611666666666666,NA,NA
CRMS_Database,NA,CRMS2154_1,0,24,0.14666666666666667,0.40264999999999995,NA,NA
CRMS_Database,NA,CRMS2154_2,0,24,0.1,0.5551166666666667,NA,NA
CRMS_Database,NA,CRMS2154_3,0,24,0.11833333333333333,0.44771666666666665,NA,NA
CRMS_Database,NA,CRMS2156_1,0,24,0.09333333333333332,0.52505,NA,NA
CRMS_Database,NA,CRMS2156_2,0,24,0.06666666666666667,0.6734999999999999,NA,NA
CRMS_Database,NA,CRMS2156_3,0,24,0.09499999999999999,0.6478333333333333,NA,NA
CRMS_Database,NA,CRMS2166_1,0,24,0.06666666666666667,0.6153166666666667,NA,NA
CRMS_Database,NA,CRMS2166_2,0,24,0.06166666666666666,0.5920166666666666,NA,NA
CRMS_Database,NA,CRMS2166_3,0,24,0.06499999999999999,0.6193666666666666,NA,NA
CRMS_Database,NA,CRMS2189_1,0,24,0.09833333333333333,0.4785166666666666,NA,NA
CRMS_Database,NA,CRMS2189_2,0,24,0.08666666666666667,0.5253166666666667,NA,NA
CRMS_Database,NA,CRMS2189_3,0,24,0.095,0.5106166666666666,NA,NA
CRMS_Database,NA,CRMS2219_1,0,24,0.345,0.28079999999999994,NA,NA
CRMS_Database,NA,CRMS2219_2,0,24,0.45499999999999996,0.183,NA,NA
CRMS_Database,NA,CRMS2219_3,0,24,0.36333333333333334,0.2038333333333333,NA,NA
CRMS_Database,NA,CRMS2334_1,0,24,0.125,0.5845333333333333,NA,NA
CRMS_Database,NA,CRMS2334_2,0,24,0.13166666666666665,0.5404833333333332,NA,NA
CRMS_Database,NA,CRMS2334_3,0,24,0.12,0.6154999999999999,NA,NA
CRMS_Database,NA,CRMS2418_1,0,24,0.14666666666666667,0.4986666666666666,NA,NA
CRMS_Database,NA,CRMS2418_2,0,24,0.14999999999999997,0.4563666666666667,NA,NA
CRMS_Database,NA,CRMS2418_3,0,24,0.12666666666666665,0.4429666666666666,NA,NA
CRMS_Database,NA,CRMS2568_1,0,24,0.3449999999999999,0.19668333333333332,NA,NA
CRMS_Database,NA,CRMS2568_2,0,24,0.41500000000000004,0.17651666666666666,NA,NA
CRMS_Database,NA,CRMS2568_3,0,24,0.3233333333333333,0.19676666666666667,NA,NA
CRMS_Database,NA,CRMS2608_1,0,24,0.8983333333333334,0.03956666666666667,NA,NA
CRMS_Database,NA,CRMS2608_2,0,24,1.0183333333333333,0.0367,NA,NA
CRMS_Database,NA,CRMS2608_3,0,24,1.1883333333333335,0.03515,NA,NA
CRMS_Database,NA,CRMS2614_1,0,24,0.56,0.09511666666666665,NA,NA
CRMS_Database,NA,CRMS2614_2,0,24,0.4866666666666667,0.08383333333333333,NA,NA
CRMS_Database,NA,CRMS2614_3,0,24,0.5833333333333333,0.09198333333333333,NA,NA
CRMS_Database,NA,CRMS2627_1,0,24,1.221666666666667,0.028066666666666667,NA,NA
CRMS_Database,NA,CRMS2627_2,0,24,0.9133333333333333,0.031,NA,NA
CRMS_Database,NA,CRMS2627_3,0,24,1.1033333333333333,0.0225,NA,NA
CRMS_Database,NA,CRMS2634_1,0,24,1.17,0.03765,NA,NA
CRMS_Database,NA,CRMS2634_2,0,24,1.0466666666666666,0.03773333333333333,NA,NA
CRMS_Database,NA,CRMS2634_3,0,24,0.9949999999999999,0.0404,NA,NA
CRMS_Database,NA,CRMS2785_1,0,24,0.05333333333333332,0.7788333333333333,NA,NA
CRMS_Database,NA,CRMS2785_2,0,24,0.07166666666666666,0.7823499999999999,NA,NA
CRMS_Database,NA,CRMS2785_3,0,24,0.065,0.8259333333333333,NA,NA
CRMS_Database,NA,CRMS2825_1,0,24,0.12499999999999999,0.58135,NA,NA
CRMS_Database,NA,CRMS2825_2,0,24,0.12666666666666668,0.5442333333333333,NA,NA
CRMS_Database,NA,CRMS2825_3,0,24,0.11666666666666665,0.6235833333333334,NA,NA
CRMS_Database,NA,CRMS2830_1,0,24,0.2691666666666666,0.2964333333333333,NA,NA
CRMS_Database,NA,CRMS2830_2,0,24,0.24666666666666665,0.29946666666666666,NA,NA
CRMS_Database,NA,CRMS2830_3,0,24,0.23583333333333337,0.32271666666666665,NA,NA
CRMS_Database,NA,CRMS2854_1,0,24,0.09833333333333333,0.6114333333333333,NA,NA
CRMS_Database,NA,CRMS2854_2,0,24,0.09499999999999999,0.591,NA,NA
CRMS_Database,NA,CRMS2854_3,0,24,0.09333333333333334,0.6550333333333334,NA,NA
CRMS_Database,NA,CRMS2862_1,0,24,0.06499999999999999,0.8810166666666667,NA,NA
CRMS_Database,NA,CRMS2862_2,0,24,0.06333333333333334,0.9225666666666666,NA,NA
CRMS_Database,NA,CRMS2862_3,0,24,0.09833333333333333,0.7297833333333332,NA,NA
CRMS_Database,NA,CRMS2881_1,0,24,0.06333333333333334,0.7383833333333334,NA,NA
CRMS_Database,NA,CRMS2881_2,0,24,0.07999999999999999,0.7400333333333333,NA,NA
CRMS_Database,NA,CRMS2881_3,0,24,0.06666666666666665,0.7118833333333333,NA,NA
CRMS_Database,NA,CRMS2887_1,0,24,0.1833333333333333,0.46188333333333326,NA,NA
CRMS_Database,NA,CRMS2887_2,0,24,0.11166666666666666,0.6084333333333334,NA,NA
CRMS_Database,NA,CRMS2887_3,0,24,0.13166666666666665,0.5031,NA,NA
CRMS_Database,NA,CRMS3296_1,0,24,0.2316666666666667,0.33153333333333335,NA,NA
CRMS_Database,NA,CRMS3296_2,0,24,0.24333333333333335,0.36893333333333334,NA,NA
CRMS_Database,NA,CRMS3296_3,0,24,0.18166666666666667,0.45711666666666667,NA,NA
CRMS_Database,NA,CRMS3565_1,0,24,0.17,0.3590833333333333,NA,NA
CRMS_Database,NA,CRMS3565_2,0,24,0.145,0.4393333333333333,NA,NA
CRMS_Database,NA,CRMS3565_3,0,24,0.16666666666666666,0.4058666666666666,NA,NA
CRMS_Database,NA,CRMS3601_1,0,24,0.19666666666666666,0.37554999999999994,NA,NA
CRMS_Database,NA,CRMS3601_2,0,24,0.11166666666666666,0.41435,NA,NA
CRMS_Database,NA,CRMS3601_3,0,24,0.18333333333333332,0.34718333333333334,NA,NA
CRMS_Database,NA,CRMS3617_1,0,24,0.24666666666666665,0.24348333333333333,NA,NA
CRMS_Database,NA,CRMS3617_2,0,24,0.18833333333333332,0.3186,NA,NA
CRMS_Database,NA,CRMS3617_3,0,24,0.32499999999999996,0.18705,NA,NA
CRMS_Database,NA,CRMS3626_1,0,24,0.21833333333333332,0.31045,NA,NA
CRMS_Database,NA,CRMS3626_2,0,24,0.16166666666666665,0.3469666666666666,NA,NA
CRMS_Database,NA,CRMS3626_3,0,24,0.17833333333333334,0.3446333333333333,NA,NA
CRMS_Database,NA,CRMS3639_1,0,24,0.14666666666666667,0.3910666666666666,NA,NA
CRMS_Database,NA,CRMS3639_2,0,24,0.15333333333333332,0.3875166666666667,NA,NA
CRMS_Database,NA,CRMS3639_3,0,24,0.12166666666666665,0.42611666666666664,NA,NA
CRMS_Database,NA,CRMS3641_1,0,24,0.06499999999999999,0.5722166666666667,NA,NA
CRMS_Database,NA,CRMS3641_2,0,24,0.12333333333333332,0.3348333333333333,NA,NA
CRMS_Database,NA,CRMS3641_3,0,24,0.11666666666666665,0.3541,NA,NA
