study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
Jones_et_al_2016,Jones_16_AAB25,M1002,0,100,0.704264705882353,0.09816164705882352,NA
Jones_et_al_2016,Jones_16_AAB25,M1002,100,200,0.7806,0.095265,NA
Jones_et_al_2016,Jones_16_AAB27,M1003,0,100,NA,0.0668397,NA
Jones_et_al_2016,Jones_16_AAB27,M1003,100,200,1.0098,0.068375,NA
Jones_et_al_2016,Jones_16_AAB28,M1004,0,100,NA,0.051775999999999996,NA
Jones_et_al_2016,Jones_16_AAB29,M1005,0,100,NA,0.058662000000000006,NA
Jones_et_al_2016,Jones_16_AAB29,M1005,100,200,NA,0.099223,NA
Jones_et_al_2016,Jones_16_AAB3,M0980,0,100,0.594845,0.13996445000000002,NA
Jones_et_al_2016,Jones_16_AAB3,M0980,100,200,NA,0.025172,NA
Jones_et_al_2016,Jones_16_AAB30,M1006,0,100,NA,0.041994449999999996,NA
Jones_et_al_2016,Jones_16_AAB30,M1006,100,200,NA,0.030573000000000003,NA
Jones_et_al_2016,Jones_16_AAB31,M1007,0,100,NA,0.11841895000000001,NA
Jones_et_al_2016,Jones_16_AAB31,M1007,100,200,NA,0.080013,NA
Jones_et_al_2016,Jones_16_AAB32,M1008,0,100,0.7921050000000001,0.090733,NA
Jones_et_al_2016,Jones_16_AAB32,M1008,100,200,0.6854,0.127687,NA
Jones_et_al_2016,Jones_16_AAB33,M1009,0,100,1.0407600000000001,0.0381678,NA
Jones_et_al_2016,Jones_16_AAB34,M1010,0,100,NA,0.0206453,NA
Jones_et_al_2016,Jones_16_AAB34,M1010,100,200,1.1484,0.022349,NA
Jones_et_al_2016,Jones_16_AAB35,M1011,0,100,0.68398,0.11977155,NA
Jones_et_al_2016,Jones_16_AAB36,M1012,0,100,NA,0.044815,NA
Jones_et_al_2016,Jones_16_AAB36,M1012,100,200,0.8635751996041436,0.047824,NA
Jones_et_al_2016,Jones_16_AAB37,M1013,0,100,0.87266,0.0486593,NA
Jones_et_al_2016,Jones_16_AAB38,M1014,0,100,0.90553,0.069346,NA
Jones_et_al_2016,Jones_16_AAB38,M1014,100,200,0.8115,0.11281599999999999,NA
Jones_et_al_2016,Jones_16_AAB39,M1015,0,100,NA,0.04612125,NA
Jones_et_al_2016,Jones_16_AAB39,M1015,100,200,NA,0.157609,NA
Jones_et_al_2016,Jones_16_AAB4,M0981,0,100,0.614385,0.11181965,NA
Jones_et_al_2016,Jones_16_AAB40,M1016,0,100,NA,0.04182985,NA
Jones_et_al_2016,Jones_16_AAB40,M1016,100,200,0.9584,0.049847999999999996,NA
Jones_et_al_2016,Jones_16_AAB41-42,M1017,0,100,NA,0.0527591,NA
Jones_et_al_2016,Jones_16_AAB41-42,M1017,100,200,0.9945999999999999,0.067789,NA
Jones_et_al_2016,Jones_16_AAB43,M1018,0,100,NA,0.04452145,NA
Jones_et_al_2016,Jones_16_AAB43,M1018,100,200,NA,0.051571,NA
Jones_et_al_2016,Jones_16_AAB44,M1019,0,100,NA,0.035304,NA
Jones_et_al_2016,Jones_16_AAB44,M1019,100,200,1.0611,0.043874,NA
Jones_et_al_2016,Jones_16_AAB45,M1020,0,100,0.85685,0.10207305,NA
Jones_et_al_2016,Jones_16_AAB45,M1020,100,200,0.77046675309738,0.069775,NA
Jones_et_al_2016,Jones_16_AAB46,M1021,0,100,1.24719,0.0236305,NA
Jones_et_al_2016,Jones_16_AAB46,M1021,100,200,1.3285,0.020172,NA
Jones_et_al_2016,Jones_16_AAB47,M1022,0,100,1.24483,0.01311525,NA
Jones_et_al_2016,Jones_16_AAB47,M1022,100,200,0.9803,0.063041,NA
Jones_et_al_2016,Jones_16_AAB48,M1023,0,100,1.165815,0.0158663,NA
Jones_et_al_2016,Jones_16_AAB48,M1023,100,200,1.3025,0.023450000000000002,NA
Jones_et_al_2016,Jones_16_AAB49,M1024,0,100,1.21039,0.01473945,NA
Jones_et_al_2016,Jones_16_AAB49,M1024,100,200,1.1089,0.037372,NA
Jones_et_al_2016,Jones_16_AAB5,M0982,0,100,NA,0.1303754,NA
Jones_et_al_2016,Jones_16_AAB6,M0983,0,100,NA,0.1032211,NA
Jones_et_al_2016,Jones_16_AAB6,M0983,100,200,0.5495,0.104237,NA
Jones_et_al_2016,Jones_16_AAB7,M0984,0,100,NA,0.055085350000000005,NA
Jones_et_al_2016,Jones_16_AAB7,M0984,100,200,0.6977,0.067467,NA
Jones_et_al_2016,Jones_16_AAB8,M0985,0,100,NA,0.0953849,NA
Jones_et_al_2016,Jones_16_AAB9,M0986,0,100,0.60446,0.0925404,NA
Jones_et_al_2016,Jones_16_AAB9,M0986,100,200,0.6134,0.089668,NA
Kauffman_et_al_2016,JBK16 Boca Pedro Este,M0379,0,100,0.392,NA,0.11091000000000001
Kauffman_et_al_2016,JBK16 Boca Pedro Este,M0379,100,200,0.49,NA,0.1376
Kauffman_et_al_2016,JBK16 Boca Pedro Oeste,M0378,0,100,0.4445,NA,0.119965
Kauffman_et_al_2016,JBK16 Boca Pedro Oeste,M0378,100,200,0.26,NA,0.2924
Kauffman_et_al_2016,JBK16 Boca Pedro Oeste,M0378,200,300,0.26,NA,0.2924
Kauffman_et_al_2016,JBK16 Cometa,M0381,0,100,0.306,NA,0.18285
Kauffman_et_al_2016,JBK16 Cometa,M0381,100,200,0.23,NA,0.3444
Kauffman_et_al_2016,JBK16 Cometa,M0381,200,300,0.23,NA,0.3444
Kauffman_et_al_2016,JBK16 Gallego,M0383,0,100,0.5585,NA,0.06787
Kauffman_et_al_2016,JBK16 Gallego,M0383,100,200,0.97,NA,0.022799999999999997
Kauffman_et_al_2016,JBK16 Gallego,M0383,200,300,0.97,NA,0.022799999999999997
Kauffman_et_al_2016,JBK16 Grijalva,M0377,0,100,NA,NA,0.02893
Kauffman_et_al_2016,JBK16 Grijalva,M0377,100,200,0.92,NA,0.0086
Kauffman_et_al_2016,JBK16 Sabalo,M0380,0,100,0.2985,NA,0.157225
Kauffman_et_al_2016,JBK16 Sabalo,M0380,100,200,0.37,NA,0.22469999999999998
Kauffman_et_al_2016,JBK16 Sabalo,M0380,200,300,0.37,NA,0.22469999999999998
Kauffman_et_al_2016,JBK16 Vidal,M0382,0,100,0.5765,NA,0.095305
Kauffman_et_al_2016,JBK16 Vidal,M0382,100,200,0.9,NA,0.0241
Kauffman_et_al_2016,JBK16 Vidal,M0382,200,300,0.9,NA,0.0241
Kauffmann_et_al_2011,JBK11 RP Interior,M0002,0,100,0.2325,NA,0.19285
Kauffmann_et_al_2011,JBK11 RP Interior,M0002,100,200,0.25,NA,0.187
Kauffmann_et_al_2011,JBK11 RP Landward,M0003,0,100,0.3135,NA,0.16715000000000002
Kauffmann_et_al_2011,JBK11 RP Landward,M0003,100,200,0.31,NA,0.17
Kauffmann_et_al_2011,JBK11 RP Seaward,M0001,0,100,0.18674157303370786,NA,0.1867191011235955
Kauffmann_et_al_2011,JBK11 Yap Interior,M0005,0,100,0.4275,NA,0.08025
Kauffmann_et_al_2011,JBK11 Yap Interior,M0005,100,200,0.41,NA,0.075
Kauffmann_et_al_2011,JBK11 Yap Landward,M0006,0,100,0.4775,NA,0.105
Kauffmann_et_al_2011,JBK11 Yap Landward,M0006,100,200,0.5,NA,0.094
Kauffmann_et_al_2011,JBK11 Yap Landward,M0006,200,300,0.5,NA,0.094
Kauffmann_et_al_2011,JBK11 Yap Seaward,M0004,0,100,0.3265,NA,0.12655
Kauffmann_et_al_2011,JBK11 Yap Seaward,M0004,100,200,0.34,NA,0.13699999999999998
Kauffmann_et_al_2014,JBK14 Alta 3,M0007,0,100,0.3245,NA,0.18394
Kauffmann_et_al_2014,JBK14 Alta 3,M0007,100,200,0.54,NA,0.0661
Kauffmann_et_al_2014,JBK14 Bajo Final,M0013,0,100,0.3105,NA,0.15064
Kauffmann_et_al_2014,JBK14 Bajo Final,M0013,100,200,0.26,NA,0.1609
Kauffmann_et_al_2014,JBK14 Bajo Final,M0013,200,300,0.26,NA,0.1609
Kauffmann_et_al_2014,JBK14 Balsa Alta,M0008,0,100,0.559,NA,0.09633
Kauffmann_et_al_2014,JBK14 Balsa Alta,M0008,100,200,0.95,NA,0.0277
Kauffmann_et_al_2014,JBK14 Balsa Alta,M0008,200,300,0.95,NA,0.0277
Kauffmann_et_al_2014,JBK14 Granja Bajo,M0014,0,100,0.3405,NA,0.141145
Kauffmann_et_al_2014,JBK14 Guinea Media,M0010,0,100,0.23600000000000002,NA,0.223635
Kauffmann_et_al_2014,JBK14 Guinea Media,M0010,100,200,0.45,NA,0.0956
Kauffmann_et_al_2014,JBK14 Guinea Media,M0010,200,300,0.45,NA,0.0956
Kauffmann_et_al_2014,JBK14 Laguna Media,M0011,0,100,0.307,NA,0.16066
Kauffmann_et_al_2014,JBK14 Laguna Media,M0011,100,200,0.82,NA,0.0712
Kauffmann_et_al_2014,JBK14 Laguna Media,M0011,200,300,0.82,NA,0.0712
Kauffmann_et_al_2014,JBK14 Mediana Sur,M0012,0,100,0.2465,NA,0.22203
Kauffmann_et_al_2014,JBK14 Mediana Sur,M0012,100,200,0.46,NA,0.08689999999999999
Kauffmann_et_al_2014,JBK14 Mediana Sur,M0012,200,300,0.46,NA,0.08689999999999999
Kauffmann_et_al_2014,JBK14 Morro Bajo,M0015,0,100,0.269,NA,0.152515
Kauffmann_et_al_2014,JBK14 Morro Bajo,M0015,100,200,0.19,NA,0.1989
Kauffmann_et_al_2014,JBK14 Morro Bajo,M0015,200,300,0.19,NA,0.1989
Kauffmann_et_al_2014,JBK14 Tapion Alto,M0009,0,100,NA,NA,0.113295
Kauffmann_et_al_2014,JBK14 Tapion Alto,M0009,100,200,1.06,NA,0.016220000000000002
Kelleway_et_al_2016,JJK16 GR1A,M0555,0,100,0.6986,NA,0.0888415
Kelleway_et_al_2016,JJK16 GR1B,M0556,0,100,0.9485500000000001,NA,0.044918
Kelleway_et_al_2016,JJK16 GR1C,M0557,0,100,0.73195,NA,0.0551395
Kelleway_et_al_2016,JJK16 GR2A,M0558,0,100,NA,NA,0.068251
Kelleway_et_al_2016,JJK16 GR2B,M0559,0,100,NA,NA,0.068096
Kelleway_et_al_2016,JJK16 GR2C,M0560,0,100,0.7744,NA,0.059665
Kelleway_et_al_2016,JJK16 GR3A,M0561,0,100,NA,NA,0.042603
Kelleway_et_al_2016,JJK16 GR3B,M0562,0,100,0.6531,NA,0.050746000000000006
Kelleway_et_al_2016,JJK16 GR3C,M0563,0,100,0.6744,NA,0.0690695
Kelleway_et_al_2016,JJK16 GR4A,M0564,0,100,1.01875,NA,0.0176585
Kelleway_et_al_2016,JJK16 GR4B,M0565,0,100,1.0872,NA,0.026424
Kelleway_et_al_2016,JJK16 GR4C,M0566,0,100,0.90165,NA,0.031607500000000004
Kelleway_et_al_2016,JJK16 TP1A,M0543,0,100,NA,NA,0.0600095
Kelleway_et_al_2016,JJK16 TP1B,M0544,0,100,NA,NA,0.0703505
Kelleway_et_al_2016,JJK16 TP1C,M0545,0,100,NA,NA,0.0676125
Kelleway_et_al_2016,JJK16 TP2A,M0546,0,100,NA,NA,0.040407
Kelleway_et_al_2016,JJK16 TP2B,M0547,0,100,1.0077500000000001,NA,0.0256805
Kelleway_et_al_2016,JJK16 TP2C,M0548,0,100,NA,NA,0.0348795
Kelleway_et_al_2016,JJK16 TP3B,M0549,0,100,NA,NA,0.0172185
Kelleway_et_al_2016,JJK16 TP3C,M0550,0,100,NA,NA,0.0338325
Kelleway_et_al_2016,JJK16 TP3E,M0551,0,100,NA,NA,0.009469
Kelleway_et_al_2016,JJK16 TP4A,M0552,0,100,1.4428,NA,0.007800499999999999
Kelleway_et_al_2016,JJK16 TP4B,M0553,0,100,1.2479500000000001,NA,0.0078515
Kelleway_et_al_2016,JJK16 TP4C,M0554,0,100,1.08295,NA,0.0196815
Lallier-Verges_et_al_1998,EL98 Laguncularia,M0113,0,100,NA,NA,0.32497697000000003
Lallier-Verges_et_al_1998,EL98 Laguncularia,M0113,100,200,NA,NA,0.35011302631578944
Lallier-Verges_et_al_1998,EL98 Pterocarpus,M0116,0,100,NA,NA,0.3610369
Lallier-Verges_et_al_1998,EL98 Pterocarpus,M0116,100,200,NA,NA,0.39545627539503386
Lang'at_et_al_2014,JKSL14 Control,M0657,0,100,0.84,NA,0.062
Liu_2005,QHL05 Site 2,M0458,0,100,NA,0.01925,NA
Liu_2005,QHL05 Site 3,M0459,0,100,NA,0.03985,NA
Liu_2005,QHL05 Site 4,M0460,0,100,0.8347123250730104,0.06142,NA
Liu_2005,QHL05 Site 5,M0461,0,100,NA,0.04954,NA
Liu_2005,QHL05 Site 6,M0462,0,100,NA,0.058570000000000004,NA
Livesley_and_Andrusiak_2012,SJL12 Jacks Beach,M0398,0,100,NA,NA,0.03098
Livesley_and_Andrusiak_2012,SJL12 Yaringa,M0399,0,100,0.7550267950292867,NA,0.021990000000000003
Loi_and_Ni_2015,LTL15 High Terrain,M0958,0,100,0.9160979539183745,NA,0.0295335
Loi_and_Ni_2015,LTL15 High Terrain,M0958,100,200,1.1336086404066077,NA,0.01574
Loi_and_Ni_2015,LTL15 Low Terrain,M0960,0,100,0.7518162679953122,NA,0.034043000000000004
Loi_and_Ni_2015,LTL15 Low Terrain,M0960,100,200,0.8772993455046505,NA,0.02903
Loi_and_Ni_2015,LTL15 Mid Terrain,M0959,0,100,0.7155689379356507,NA,0.034782
Loi_and_Ni_2015,LTL15 Mid Terrain,M0959,100,200,0.8726509467667024,NA,0.02799
Lunstrem_and_Chen_2014,LC14 K. Obovata 70yr,M0269,0,100,NA,NA,0.024335000000000002
Lunstrem_and_Chen_2014,LC14 S. Apetala 20yr,M0268,0,100,NA,NA,0.0061270000000000005
MacKenzie_et_al_2016,RAM16 CG1.6,M0312,0,100,0.64,NA,0.040999999999999995
MacKenzie_et_al_2016,RAM16 D1B0,M0326,0,100,0.24,NA,0.153
MacKenzie_et_al_2016,RAM16 D1B375,M0327,0,100,0.29,NA,0.19699999999999998
MacKenzie_et_al_2016,RAM16 D2B0,M0329,0,100,0.56,NA,0.127
MacKenzie_et_al_2016,RAM16 D2B375,M0330,0,100,0.34,NA,0.177
MacKenzie_et_al_2016,RAM16 D3B0,M0328,0,100,0.21,NA,0.254
MacKenzie_et_al_2016,RAM16 KVPF1.1,M0314,0,100,0.7,NA,0.039
MacKenzie_et_al_2016,RAM16 KVPF1.6,M0315,0,100,0.55,NA,0.068
MacKenzie_et_al_2016,RAM16 KVPF2.1,M0316,0,100,0.82,NA,0.075
MacKenzie_et_al_2016,RAM16 KVPF2.6,M0317,0,100,0.72,NA,0.03
MacKenzie_et_al_2016,RAM16 KVPF3.1,M0318,0,100,0.96,NA,0.017
MacKenzie_et_al_2016,RAM16 KVPF3.6,M0319,0,100,0.73,NA,0.026000000000000002
MacKenzie_et_al_2016,RAM16 U1B0,M0320,0,100,0.3,NA,0.151
MacKenzie_et_al_2016,RAM16 U1B375,M0321,0,100,0.3,NA,0.19899999999999998
MacKenzie_et_al_2016,RAM16 U2B0,M0322,0,100,0.18,NA,0.23600000000000002
MacKenzie_et_al_2016,RAM16 U2B375,M0323,0,100,0.26,NA,0.34600000000000003
MacKenzie_et_al_2016,RAM16 U3B0,M0324,0,100,0.35,NA,0.098
MacKenzie_et_al_2016,RAM16 U3B375,M0325,0,100,0.28,NA,0.21600000000000003
Mao_et_al_2011,LZM11 Shenzhen 1,M0480,0,100,0.9892000000000001,NA,0.016668000000000002
Mao_et_al_2011,LZM11 Shenzhen 2,M0481,0,100,0.9774,NA,0.014888
Mao_et_al_2012,LZM12 Futian 1,M0482,0,100,0.9690000000000001,NA,0.03884
Mao_et_al_2012,LZM12 Futian 2,M0483,0,100,NA,NA,0.03622
Mao_et_al_2012,LZM12 Futian 3,M0484,0,100,NA,NA,0.08782999999999999
Marchand_et_al_2004,CM04 C21,M0104,0,100,NA,NA,0.02053
Marchand_et_al_2004,CM04 C25,M0108,0,100,NA,NA,0.020819999999999998
Marchand_et_al_2004,CM04 C28,M0111,0,100,NA,NA,0.018765
"Marchand_et_al_2004,_Marchand_et_al_2003",CM04 C12,M0098,0,100,NA,NA,0.0260341
"Marchand_et_al_2004,_Marchand_et_al_2003",CM04 C12,M0098,100,200,NA,NA,0.01158
Marchio_et_al_2016,DAM16 HA Basin,M0341,0,100,NA,NA,0.0253225
Marchio_et_al_2016,DAM16 SC Basin,M0340,0,100,NA,NA,NA
Marchio_et_al_2016,DAM16 SC Riverine,M0344,0,100,0.2121764705882353,NA,0.18003470588235293
Middelburg_et_al_1996,JJM96 BX,M0687,0,100,NA,NA,0.05035
Middelburg_et_al_1996,JJM96 CC,M0684,0,100,NA,NA,0.055975
Murdiyarso_et_al_2015,DM15 Bintuni,M0353,0,100,0.609,NA,0.07428
Murdiyarso_et_al_2015,DM15 Bintuni,M0353,100,200,0.76,NA,0.053200000000000004
Murdiyarso_et_al_2015,DM15 Bintuni,M0353,200,300,0.76,NA,0.053200000000000004
Murdiyarso_et_al_2015,DM15 Bunaken,M0351,0,100,0.4935,NA,0.152535
Murdiyarso_et_al_2015,DM15 Bunaken,M0351,100,200,0.43,NA,0.1572
Murdiyarso_et_al_2015,DM15 Cilacap,M0348,0,100,0.4925,NA,0.05702
Murdiyarso_et_al_2015,DM15 Cilacap,M0348,100,200,0.53,NA,0.0501
Murdiyarso_et_al_2015,DM15 Cilacap,M0348,200,300,0.53,NA,0.0501
Murdiyarso_et_al_2015,DM15 Kubu Raya,M0349,0,100,0.583,NA,0.0871
Murdiyarso_et_al_2015,DM15 Kubu Raya,M0349,100,200,0.73,NA,0.0654
Murdiyarso_et_al_2015,DM15 Sembilang,M0347,0,100,0.6,NA,0.09344999999999999
Murdiyarso_et_al_2015,DM15 Sembilang,M0347,100,200,0.66,NA,0.0863
Murdiyarso_et_al_2015,DM15 Tanjung Putting,M0350,0,100,0.295,NA,0.101665
Murdiyarso_et_al_2015,DM15 Tanjung Putting,M0350,100,200,0.45,NA,0.0858
Murdiyarso_et_al_2015,DM15 Tanjung Putting,M0350,200,300,0.45,NA,0.0858
Murdiyarso_et_al_2015,DM15 Teminabuan,M0352,0,100,0.5305,NA,0.10269500000000001
Murdiyarso_et_al_2015,DM15 Teminabuan,M0352,100,200,0.62,NA,0.07
Murdiyarso_et_al_2015,DM15 Timika,M0354,0,100,0.536,NA,0.107715
Murdiyarso_et_al_2015,DM15 Timika,M0354,100,200,0.73,NA,0.0637
Murdiyarso_et_al_2015,DM15 Timika,M0354,200,300,0.73,NA,0.0637
MX_edaf_puntos,105008,M1688,0,100,1.2458281089740268,NA,0.006999999999999999
MX_edaf_puntos,114218,M1689,0,100,1.0501167182539834,NA,0.01318
MX_edaf_puntos,114218,M1689,100,200,1.1179476679544174,NA,0.01
MX_edaf_puntos,141,M1680,0,100,1.1986649499231572,NA,0.00883
MX_edaf_puntos,141,M1680,100,200,1.544390719394379,NA,0.001
MX_edaf_puntos,2085,M1681,0,100,1.1589508252433782,NA,0.008969696969696971
MX_edaf_puntos,30080,M1683,0,100,1.1860088172995686,NA,0.00886
MX_edaf_puntos,30080,M1683,100,200,1.4767879109825168,NA,0.002
MX_edaf_puntos,30083,M1684,0,100,1.1706473110303421,NA,0.0088
MX_edaf_puntos,30083,M1684,100,200,1.0889669706505094,NA,0.011000000000000001
MX_edaf_puntos,36202,M1685,0,100,1.1060366670965383,NA,0.02118666666666667
MX_edaf_puntos,36215,M1686,0,100,0.9008334413393322,NA,0.02614285714285714
MX_perfilv12,102001_F1412,M1690,0,100,1.1371645231933087,NA,0.013271428571428571
MX_perfilv12,102005_F1412,M1691,0,100,0.8411006305217745,NA,0.026099999999999998
MX_perfilv12,104053_F150912,M1694,0,100,0.6795577172106262,NA,0.1612
MX_perfilv12,104053_F150912,M1694,100,200,0.7416166092045386,NA,0.1456
MX_perfilv12,2085_D1502,M1696,0,100,1.1553368524156045,NA,0.009081818181818184
MX_perfilv12,41_D1403,M1698,0,100,1.1926346011264752,NA,0.009
MX_perfilv12,41_D1403,M1698,100,200,1.5303262776614246,NA,0.0012
MX_perfilv12,56027_E160205,M1700,0,100,1.2492359817087275,NA,0.00822
MX_perfilv12,56027_E160205,M1700,100,200,1.4214135666665546,NA,0.0029
MX_perfilv12,6014_E1302,M1701,0,100,1.2384295643644663,NA,0.0068449999999999995
MX_perfilv12,78013_F1308,M1702,0,100,1.1398092117254635,NA,0.009300000000000001
MX_perfilv12,86008_F140306,M1703,0,100,1.2658689971864927,NA,0.0061111111111111106
MX_perfilv12,86016_F140306,M1704,0,100,1.1611009964514794,NA,0.01015
MX_perfilv12,86046_F140306,M1705,0,100,1.1405678867251636,NA,0.00995609756097561
Naidoo_1980,GN80 Avicennia marina 1,M1292,0,100,0.9487554192887183,0.0334,NA
Naidoo_1980,GN80 Avicennia marina 2,M1293,0,100,0.808,0.043800000000000006,NA
Naidoo_1980,GN80 Avicennia marina 3,M1294,0,100,0.768,0.051000000000000004,NA
Naidoo_1980,GN80 Bruguiera gymnorrhiza 1,M1295,0,100,0.912,0.040400000000000005,NA
Naidoo_1980,GN80 Bruguiera gymnorrhiza 2,M1296,0,100,0.908,0.035800000000000005,NA
Naidoo_1980,GN80 Bruguiera gymnorrhiza 3,M1297,0,100,0.9400000000000001,0.0382,NA
Naidoo_and_Raiman_1982,GN82 Mdloti,M1300,0,100,NA,0.0041624999999999995,NA
Naidoo_and_Raiman_1982,GN82 Sipingo 2,M1299,0,100,NA,0.015645,NA
NCSS,C1512W04,M1710,0,100,0.1719790220327522,NA,NA
NCSS,S1977-FL071-S36_005,M1735,0,100,1.2160532608505477,NA,0.013899
NCSS,S1977-FL071-S36_005,M1735,100,200,1.4260228181802885,NA,0.0028472727272727274
NCSS,S1977-FL071-S36_006,M1736,0,100,0.33711289941812567,NA,0.181305
NCSS,S1977-FL071-S36_006,M1736,100,200,0.858329467032814,NA,0.024399999999999998
NCSS,S1978-FL015-S08_005,M1737,0,100,0.853116827055682,NA,0.039737
NCSS,S1978-FL015-S08_005,M1737,100,200,1.1149339005681231,NA,0.0101
NCSS,S1982-FL061-S31_001,M1738,0,100,0.8579807204802107,NA,0.029298360655737703
NCSS,S1988-FL087-S44_004,M1740,0,100,0.1746402608232795,NA,0.29819000000000007
NCSS,S1988-FL087-S44_004,M1740,100,200,0.17430021670232537,NA,0.2987
Nsombo_et_al_2016,ENN16 Tran2Well1,M0540,0,100,0.8,0.14223,NA
Okeefe-Suttles_et_al_2021_FL,Holly House,FL_HHMA,0,100,0.669025,NA,NA
Okeefe-Suttles_et_al_2021_FL,Holly House,FL_HHMB,0,100,0.6588400000000001,NA,NA
Okeefe-Suttles_et_al_2021_FL,Weedon Island,FL_WI,0,100,0.40593714285714283,NA,NA
Osland_et_al_2012,MJO12 Apollo Beach,M0338,0,100,0.6544444443333333,0.07988888866666666,0.04462933328666666
Osland_et_al_2012,MJO12 Bishop Harbor,M0336,0,100,0.5244444443333334,0.12333333299999999,0.07127391497999999
Osland_et_al_2012,MJO12 Bullfrog Creek,M0339,0,100,0.2833333333333333,0.24177777766666664,0.10979282116
Osland_et_al_2012,MJO12 East Cockroach Bay,M0333,0,100,0.2844444443333333,0.25777777766666665,0.10681345727999998
Osland_et_al_2012,MJO12 Emerson Point,M0332,0,100,0.522222222,0.13922222233333334,0.08719144608666667
Osland_et_al_2012,MJO12 Little Cockroach Bay,M0335,0,100,0.18111111133333335,0.383777778,0.17927914726666666
Osland_et_al_2012,MJO12 Robinson Preserve,M0331,0,100,0.5355555556666667,0.12644444433333335,0.05925175666666666
Osland_et_al_2012,MJO12 South Cockroach Bay,M0334,0,100,0.18222222233333332,0.505888889,0.2017938063
Osland_et_al_2012,MJO12 Wolf Branch,M0337,0,100,0.44888888866666665,0.20277777766666666,0.10408710479333334
Otero_et_al_2009,XLO09 Laguncularia,M1333,0,100,NA,NA,0.018217391304347828
Otero_et_al_2009,XLO09 Rhizophora,M1334,0,100,NA,NA,0.05382608695652173
Pazi_et_al_2016,AMMP16 Seaward,M0658,0,100,NA,NA,0.019
Phang_et_al_2016,VXHP15 Approximate,M0635,0,100,0.70635,NA,0.046689
Radabaugh_et_al_2018,NA,BISH,0,100,0.84204,0.16556,NA
RadamBrasil,RADAM_VOL_24_36,M1733,0,100,1.32659231136821,NA,0.03932000000000001
RadamBrasil,RADAM_VOL_24_36,M1733,100,200,1.5883131392157939,NA,4e-4
RadamBrasil,RADAM_VOL_3_14,M1734,0,100,1.3358519057127414,NA,0.0048000000000000004
RadamBrasil,RADAM_VOL_3_14,M1734,100,200,1.4393289299056637,NA,0.0026
RadamBrasil,SNLCS_BP_NT_27_VOL_II_C70,M1742,0,100,0.9983423983187609,NA,0.019039999999999998
RadamBrasil,SNLCS_BP_NT_35_VOL_II_132,M1741,0,100,1.2811376823853695,NA,0.0085
Ranjan_2010,RKR10 Core C,M0523,0,100,NA,NA,0.01234
Ranjan_2010,RKR10 Core D,M0524,0,100,NA,NA,0.00966222222222221
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB10,M1178,0,100,NA,NA,0.062547711075
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB10,M1178,100,200,NA,NA,0.021270456333333333
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB11,M1163,0,100,NA,NA,0.024922263475
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB11,M1163,100,200,NA,NA,0.011939499
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB11,M1163,200,300,NA,NA,0.010425674
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB13,M1157,0,100,NA,NA,0.0772082399
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB13,M1157,100,200,NA,NA,0.02099128225
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB13,M1157,200,300,NA,NA,0.021283006000000004
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB14,M1169,0,100,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB14,M1169,100,200,0.914782555483185,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB15,M1173,0,100,NA,NA,0.01661113725
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB15,M1173,100,200,NA,NA,0.024246468500000003
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB16,M1158,0,100,0.8028235293235294,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB16,M1158,100,200,0.820285714,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB17,M1166,0,100,NA,NA,0.03407947555
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB18,M1174,0,100,0.7630357142,NA,0.0637020357
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB18,M1174,100,200,NA,NA,0.02942389375
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB19,M1175,0,100,NA,NA,0.06507851640000001
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB2,M1159,0,100,NA,NA,0.128451067675
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB2,M1159,100,200,0.8424285715,NA,0.053473517
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB2,M1159,200,300,1.188,NA,0.017562447
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB21,M1176,0,100,NA,NA,0.04374662525
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB21,M1176,100,200,0.581,NA,0.09201684950000001
